post_id,sentiment_label
2062791437233396551,3.817973669147109
2097568187229975930,4.017249205628688
2120739426077499911,3.9645583424209376
2135314990125799242,3.9633740288568258
2183846987579986109,3.967830882352941
2191820692461254858,4.021219366407651
2219367304167392131,4.1191247974068075
2233155730332748133,3.9397769516728625
2242554210392703929,4.14182147711826
2254882247752381318,4.098099325567136
2257777022449194629,4.186877562975981
2261292485325938175,3.9921996879875197
2274431016416204541,4.147900182592818
2276620605188809993,4.241379310344827
2284673083652608522,4.220375722543353
2315769425061561041,4.252153744201458
2316520251799534935,4.064827941745071
2338966326892169261,4.2158626328699915
2354968373194018142,4.159246107620868
2355639959194542861,4.214957666980244
2367945427449252209,4.184948979591836
2385308636229364556,4.166201766620176
2387482545852800823,4.1905099150141645
2395458039672148026,4.194457603031738
2397595211868845055,4.247869868319133
2422372249389480472,4.02138422625891
2470119690108475145,4.156164383561644
2477355789897837373,4.42150803461063
2536019174591796277,4.029545454545454
2542605578176151629,4.082802547770701
2544031310110701997,4.103139013452915
2554958670888585557,4.378443113772455
2555578024609125819,4.192401960784314
2566464138106502651,4.346244131455399
2567232000287027681,3.8296795952782463
2596937829332098778,4.25395958492627
2608552460668391018,4.013462976813762
2620183242415768183,4.272617611580217
2623787758872591064,4.386153846153846
2634639755204961821,4.264028776978417
2651275434039107981,4.1511238641798185
2662156614630491390,4.3115151515151515
2666508193378793407,4.10327868852459
2668694323704583889,4.254237288135593
2681747289365554019,4.265969802555168
2692644429872810407,4.263915547024952
2707861172408896097,3.997338065661047
2712986644771892100,4.199751861042183
2715057531604136271,4.141756548536209
2720914159385458048,4.142659279778393
2737603284691861106,4.125130344108446
2742629501300328761,4.284403669724771
2751342500118627886,4.190997566909975
2754189577542656828,4.306196840826246
2756430132454560633,4.1387900355871885
2764372575868968714,4.260740740740741
2771633704278362182,3.991094147582697
2778160435071983735,3.9936
2790445467408937524,4.270377733598409
2799873511433429552,4.335581787521079
2813652433625719991,4.141153081510934
2817244591784973111,4.24400871459695
2829639399257466097,4.160384615384616
2830333368396370656,4.15015015015015
2850625285139773317,4.358139534883721
2860799399757574974,4.255347593582887
2862218580977605221,4.088128186453023
2866584614287253309,4.044164037854889
2889065040343795120,4.267029972752043
2891198165848977677,4.207064555420219
2895606885286694223,4.290322580645161
2903585943224128984,3.950958286358512
2944115790295344388,4.075484301937208
2947782403564982777,3.9724485836243693
2952077875720795007,4.177793904208999
2960080687328365148,4.255936675461742
2962320731219745364,4.389355742296919
2999186525167180261,4.034343434343435
3007921139717089271,4.318565400843882
3013743854712918251,4.320088300220751
3014452222620827516,4.324235152969406
3033310167731097415,4.198508853681267
3043394140025552196,4.134349030470914
3049229609438675714,4.058252427184466
3060081863242740405,3.9934296977660972
3070931799464172676,4.4731457800511505
3073847980708827274,4.056367432150314
3076058248767594934,3.9891774891774894
3081844580575942710,4.299741602067184
3099963399278197762,4.213804713804714
3108644839294741594,4.034810126582278
3115165281417420564,4.282006920415225
3207294882905542946,4.17381974248927
3218817341307606734,4.216335540838852
