post_id,sentiment_label
2436768575995168110,4.585365853658536
2439557980809959490,5.0
2440483800015457194,4.7105263157894735
2440986872999405163,5.0
2450438511560929966,4.782608695652174
2450620285364632020,4.6
2453251214809522979,4.529411764705882
2459128660389813266,4.75
2459875760136355888,4.590909090909091
2463530989050654395,4.833333333333333
2463579720076602566,4.714285714285714
2463591189409305325,5.0
2469472025488896605,4.484848484848484
2469834867001913409,4.722222222222222
2470097336614231268,4.714285714285714
2472240865494741152,4.7317073170731705
2475992696930914838,4.708333333333333
2477225519033606649,5.0
2479331852490849341,3.8
2480729117491015697,4.5
2490281432082394431,4.775280898876405
2503178785131009665,4.844444444444444
2512571563522828024,4.512820512820513
2520212078934098362,3.9523809523809526
2522937554140228147,4.44
2526586312258369714,4.228070175438597
2532900387862987315,4.714285714285714
2549754331826269853,4.666666666666667
2559233888321173733,4.583333333333333
2559253519240948287,5.0
2561207198537872997,5.0
2569968504371854984,4.818181818181818
2572794730618723374,4.75
2585884686786476841,4.65625
2591725852861722154,5.0
2591736641148486955,4.636363636363637
2603477123037675732,4.608695652173913
2605549912389558744,4.4324324324324325
2621626153143962347,4.5
2626712897551966608,4.633440514469453
2628560752212899142,4.541666666666667
2628908614960489850,4.426666666666667
2629477330261068009,4.5
2636547987860140697,4.69811320754717
2647419825297360390,3.0
2675122225885777075,4.565789473684211
2675130986830692766,4.661764705882353
2678034473163946209,4.424242424242424
2692532322917279945,4.651162790697675
2724423115079040819,4.431818181818182
2735991232985028519,4.421052631578948
2740074278726644915,4.8125
2754295788219793128,4.575757575757576
2767173166758869621,4.333333333333333
2769856033012344044,5.0
2788257410675213241,4.8
2794684824234133523,4.095238095238095
2794692693998192779,4.686274509803922
2797050665253256957,4.373333333333333
2799230326620051367,4.625
2816532716942986616,4.645161290322581
2818698989294581239,4.783783783783784
2818707041376570478,4.733333333333333
2818707830694232052,4.785714285714286
2831583364470560714,4.642857142857143
2833857126012010980,4.923076923076923
2839295274344150071,5.0
2840552574562660769,4.785714285714286
2841864049202208711,4.531172069825437
2842510185373911482,4.450777202072539
2845954713469061537,4.846153846153846
2849968118111056833,4.529411764705882
2856897357067054717,4.633333333333334
2857607601345896286,4.48
2868516851421219014,4.076923076923077
2872954188066079935,4.666666666666667
2890346010664836105,4.68
2890502925853057321,4.783333333333333
2891834553602059295,4.090909090909091
2891894901331768145,4.7727272727272725
2895662441980532372,4.744186046511628
2896341053172029017,4.764705882352941
2898431068236382166,4.5
2898936789923179931,4.666666666666667
2907193066347741034,4.724137931034483
2908605235008905410,4.052631578947368
2913244455613085392,4.75
2915094399779039676,4.066666666666666
2941266821072433149,4.466666666666667
2947705116249320591,4.354838709677419
2958650195420476503,4.5
2973099396916630544,4.64935064935065
2973115352560940929,5.0
2979089229460741319,4.72972972972973
2984672574738691405,4.675
2987405466783250651,4.516129032258065
2996690034750091400,4.548387096774194
3002171390971203101,4.6521739130434785
3011400288895810953,4.655172413793103
3014521763702602081,4.783783783783784
3016780790453891757,4.666666666666667
3018666097041058492,4.304347826086956
3021795142189235304,4.809523809523809
3035904879855895026,4.625
3038359563027226406,4.827586206896552
3045491664302229902,4.625
3047135689787353568,3.9285714285714284
3053816368885542279,4.575221238938053
3057156766285908033,4.488888888888889
3061503646213888754,4.239130434782608
3068504349324346498,3.5
3070170251592479183,4.666666666666667
3072892458765283966,4.75
3085336298792671070,4.5
3086094310297739690,4.793103448275862
3087613175670435635,4.428571428571429
3087614393385761175,4.142857142857143
3091884132715011677,4.806451612903226
3092844330418850501,4.882352941176471
3102719945786901580,5.0
3105838418277546891,5.0
3111408193522511451,4.4548736462093865
3112718758551837873,4.605263157894737
3119345847782104493,4.4520547945205475
3120169515093429855,4.585365853658536
3130929925846528941,5.0
3131837677778946159,4.0
3135993159586002554,4.666666666666667
3142092890897120057,5.0
3143211495147210762,4.714285714285714
3145616749755518937,4.230769230769231
3147149252765129008,5.0
3150088826579496843,4.214285714285714
3155518096843575129,4.653061224489796
3155792690796324723,4.0131578947368425
3156314439069029424,4.217391304347826
3158734713841180363,4.681818181818182
3159929824915128106,4.551724137931035
3172454727903509652,4.67741935483871
3195076908130844580,4.619047619047619
3199233750057797279,4.966666666666667
3202156445313439575,4.371428571428571
3202883222809741051,4.6
3207105484423045604,4.869565217391305
3214420597164340858,4.6
3214449321922421116,4.461538461538462
3215314788082039485,4.6923076923076925
3215725947180861112,4.153846153846154
3219505326217530577,4.607476635514018
3223801041182854342,4.666666666666667
